2017-06-21 04:40:42.406826: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406882: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406891: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406897: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406903: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.876163: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:82:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
2017-06-21 04:40:42.876238: I tensorflow/core/common_runtime/gpu/gpu_device.cc:908] DMA: 0 
Global Iter: 31000 training loss: 2.00581
Global Iter: 31000 training acc: 0.125
Global Iter: 31100 training loss: 1.99915
Global Iter: 31100 training acc: 0.125
Global Iter: 31200 training loss: 2.06813
Global Iter: 31200 training acc: 0.09375
Global Iter: 31300 training loss: 2.02822
Global Iter: 31300 training acc: 0.125
Global Iter: 31400 training loss: 1.93898
Global Iter: 31400 training acc: 0.25
Global Iter: 31500 training loss: 1.92497
Global Iter: 31500 training acc: 0.1875
Global Iter: 31600 training loss: 2.03628
Global Iter: 31600 training acc: 0.25
Global Iter: 31700 training loss: 1.93835
Global Iter: 31700 training acc: 0.15625
Global Iter: 31800 training loss: 1.93762
Global Iter: 31800 training acc: 0.21875
Global Iter: 31900 training loss: 1.88056
Global Iter: 31900 training acc: 0.3125
Global Iter: 32000 training loss: 2.00672
Global Iter: 32000 training acc: 0.28125
Global Iter: 32100 training loss: 1.90405
Global Iter: 32100 training acc: 0.1875
Global Iter: 32200 training loss: 1.92659
Global Iter: 32200 training acc: 0.25
Global Iter: 32300 training loss: 1.98981
Global Iter: 32300 training acc: 0.21875
Global Iter: 32400 training loss: 2.0892
Global Iter: 32400 training acc: 0.15625
Global Iter: 32500 training loss: 1.95562
Global Iter: 32500 training acc: 0.15625
Global Iter: 32600 training loss: 1.88692
Global Iter: 32600 training acc: 0.28125
Global Iter: 32700 training loss: 1.97953
Global Iter: 32700 training acc: 0.1875
Global Iter: 32800 training loss: 1.9891
Global Iter: 32800 training acc: 0.1875
Global Iter: 32900 training loss: 1.95421
Global Iter: 32900 training acc: 0.28125
Global Iter: 33000 training loss: 1.97874
Global Iter: 33000 training acc: 0.1875
Global Iter: 33100 training loss: 1.98118
Global Iter: 33100 training acc: 0.15625
Global Iter: 33200 training loss: 1.97191
Global Iter: 33200 training acc: 0.1875
Global Iter: 33300 training loss: 1.99932
Global Iter: 33300 training acc: 0.125
Global Iter: 33400 training loss: 2.09463
Global Iter: 33400 training acc: 0.1875
Global Iter: 33500 training loss: 2.00861
Global Iter: 33500 training acc: 0.1875
Global Iter: 33600 training loss: 1.94284
Global Iter: 33600 training acc: 0.3125
Global Iter: 33700 training loss: 1.89348
Global Iter: 33700 training acc: 0.34375
Global Iter: 33800 training loss: 2.06024
Global Iter: 33800 training acc: 0.125
Global Iter: 33900 training loss: 2.119
Global Iter: 33900 training acc: 0.1875
Global Iter: 34000 training loss: 1.96627
Global Iter: 34000 training acc: 0.125
Global Iter: 34100 training loss: 2.01985
Global Iter: 34100 training acc: 0.09375
Global Iter: 34200 training loss: 1.87099
Global Iter: 34200 training acc: 0.21875
Global Iter: 34300 training loss: 1.90927
Global Iter: 34300 training acc: 0.21875
Global Iter: 34400 training loss: 2.00479
Global Iter: 34400 training acc: 0.15625
Global Iter: 34500 training loss: 1.90291
Global Iter: 34500 training acc: 0.21875
Global Iter: 34600 training loss: 2.05467
Global Iter: 34600 training acc: 0.1875
Global Iter: 34700 training loss: 1.88491
Global Iter: 34700 training acc: 0.25
Global Iter: 34800 training loss: 2.02943
Global Iter: 34800 training acc: 0.21875
Global Iter: 34900 training loss: 1.97884
Global Iter: 34900 training acc: 0.1875
Global Iter: 35000 training loss: 2017-06-21 05:44:29.037849: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-38230
1.93469
Global Iter: 35000 training acc: 0.1875
Global Iter: 35100 training loss: 2.05132
Global Iter: 35100 training acc: 0.1875
Global Iter: 35200 training loss: 1.84541
Global Iter: 35200 training acc: 0.375
Global Iter: 35300 training loss: 1.94491
Global Iter: 35300 training acc: 0.125
Global Iter: 35400 training loss: 2.00795
Global Iter: 35400 training acc: 0.21875
Global Iter: 35500 training loss: 2.01705
Global Iter: 35500 training acc: 0.125
Global Iter: 35600 training loss: 1.99732
Global Iter: 35600 training acc: 0.15625
Global Iter: 35700 training loss: 2.04061
Global Iter: 35700 training acc: 0.125
Global Iter: 35800 training loss: 1.99945
Global Iter: 35800 training acc: 0.21875
Global Iter: 35900 training loss: 2.01592
Global Iter: 35900 training acc: 0.25
Global Iter: 36000 training loss: 1.94729
Global Iter: 36000 training acc: 0.1875
Global Iter: 36100 training loss: 1.97109
Global Iter: 36100 training acc: 0.28125
Global Iter: 36200 training loss: 1.87483
Global Iter: 36200 training acc: 0.28125
Global Iter: 36300 training loss: 2.03289
Global Iter: 36300 training acc: 0.21875
Global Iter: 36400 training loss: 2.05235
Global Iter: 36400 training acc: 0.09375
Global Iter: 36500 training loss: 2.05906
Global Iter: 36500 training acc: 0.1875
Global Iter: 36600 training loss: 1.94148
Global Iter: 36600 training acc: 0.21875
Global Iter: 36700 training loss: 2.07598
Global Iter: 36700 training acc: 0.3125
Global Iter: 36800 training loss: 1.90471
Global Iter: 36800 training acc: 0.3125
Global Iter: 36900 training loss: 2.06957
Global Iter: 36900 training acc: 0.15625
Global Iter: 37000 training loss: 2.00188
Global Iter: 37000 training acc: 0.1875
Global Iter: 37100 training loss: 2.02005
Global Iter: 37100 training acc: 0.09375
Global Iter: 37200 training loss: 1.93906
Global Iter: 37200 training acc: 0.1875
Global Iter: 37300 training loss: 1.99739
Global Iter: 37300 training acc: 0.21875
Global Iter: 37400 training loss: 1.90354
Global Iter: 37400 training acc: 0.21875
Global Iter: 37500 training loss: 2.05458
Global Iter: 37500 training acc: 0.25
Global Iter: 37600 training loss: 1.89417
Global Iter: 37600 training acc: 0.25
Global Iter: 37700 training loss: 2.01965
Global Iter: 37700 training acc: 0.1875
Global Iter: 37800 training loss: 1.86442
Global Iter: 37800 training acc: 0.375
Global Iter: 37900 training loss: 1.92934
Global Iter: 37900 training acc: 0.1875
Global Iter: 38000 training loss: 1.90467
Global Iter: 38000 training acc: 0.15625
Global Iter: 38100 training loss: 2.03503
Global Iter: 38100 training acc: 0.15625
Global Iter: 38200 training loss: 1.94799
Global Iter: 38200 training acc: 0.25
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-38230
Number of Patches: 301258
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-38230
Global Iter: 38300 training loss: 2.01324
Global Iter: 38300 training acc: 0.09375
Global Iter: 38400 training loss: 2.05395
Global Iter: 38400 training acc: 0.15625
Global Iter: 38500 training loss: 1.97854
Global Iter: 38500 training acc: 0.1875
Global Iter: 38600 training loss: 2.02154
Global Iter: 38600 training acc: 0.125
Global Iter: 38700 training loss: 2.00445
Global Iter: 38700 training acc: 0.28125
Global Iter: 38800 training loss: 2.08905
Global Iter: 38800 training acc: 0.25
Global Iter: 38900 training loss: 1.90445
Global Iter: 38900 training acc: 0.34375
Global Iter: 39000 training loss: 1.97331
Global Iter: 39000 training acc: 0.28125
Global Iter: 39100 training loss: 1.92473
Global Iter: 39100 training acc: 0.21875
Global Iter: 39200 training loss: 1.99079
Global Iter: 39200 training acc: 0.21875
Global Iter: 39300 training loss: 1.97211
Global Iter: 39300 training acc: 0.1875
Global Iter: 39400 training loss: 1.95113
Global Iter: 39400 training acc: 0.15625
Global Iter: 39500 training loss: 1.92441
Global Iter: 39500 training acc: 0.09375
Global Iter: 39600 training loss: 2.00438
Global Iter: 39600 training acc: 0.125
Global Iter: 39700 training loss: 1.96504
Global Iter: 39700 training acc: 0.1875
Global Iter: 39800 training loss: 1.99748
Global Iter: 39800 training acc: 0.15625
Global Iter: 39900 training loss: 2.02683
Global Iter: 39900 training acc: 0.21875
Global Iter: 40000 training loss: 1.96681
Global Iter: 40000 training acc: 0.09375
Global Iter: 40100 training loss: 1.98088
Global Iter: 40100 training acc: 0.1875
Global Iter: 40200 training loss: 2.01651
Global Iter: 40200 training acc: 0.21875
Global Iter: 40300 training loss: 2.00998
Global Iter: 40300 training acc: 0.21875
Global Iter: 40400 training loss: 2.00161
Global Iter: 40400 training acc: 0.15625
Global Iter: 40500 training loss: 1.98685
Global Iter: 40500 training acc: 0.09375
Global Iter: 40600 training loss: 1.95743
Global Iter: 40600 training acc: 0.34375
Global Iter: 40700 training loss: 1.96614
Global Iter: 40700 training acc: 0.15625
Global Iter: 40800 training loss: 1.94515
Global Iter: 40800 training acc: 0.21875
Global Iter: 40900 training loss: 1.88251
Global Iter: 40900 training acc: 0.3125
Global Iter: 41000 training loss: 2.03534
Global Iter: 41000 training acc: 0.0625
Global Iter: 41100 training loss: 1.95171
Global Iter: 41100 training acc: 0.28125
Global Iter: 41200 training loss: 1.9668
Global Iter: 41200 training acc: 0.28125
Global Iter: 41300 training loss: 1.99014
Global Iter: 41300 training acc: 0.09375
Global Iter: 41400 training loss: 2.06087
Global Iter: 41400 training acc: 0.125
Global Iter: 41500 training loss: 1.99991
Global Iter: 41500 training acc: 0.375
Global Iter: 41600 training loss: 2.03624
Global Iter: 41600 training acc: 0.0625
Global Iter: 41700 training loss: 2.05008
Global Iter: 41700 training acc: 0.15625
Global Iter: 41800 training loss: 1.88495
Global Iter: 41800 training acc: 0.28125
Global Iter: 41900 training loss: 2.07195
Global Iter: 41900 training acc: 0.125
Global Iter: 42000 training loss: 2.08595
Global Iter: 42000 training acc: 0.125
Global Iter: 42100 training loss: 1.97905
Global Iter: 42100 training acc: 0.125
Global Iter: 42200 training loss: 2.11926
Global Iter: 42200 training acc: 0.09375
Global Iter: 42300 training loss: 2.06152
Global Iter: 42300 training acc: 0.15625
Global Iter: 42400 training loss: 2.07632
Global Iter: 42400 training acc: 0.15625
Global Iter: 42500 training loss: 2.06384
Global Iter: 42500 training acc: 0.1875
Global Iter: 42600 training loss: 1.99797
Global Iter: 42600 training acc: 0.25
Global Iter: 42700 training loss: 1.95385
Global Iter: 42700 training acc: 0.15625
Global Iter: 42800 training loss: 1.89455
Global Iter: 42800 training acc: 0.21875
Global Iter: 42900 training loss: 1.92146
Global Iter: 42900 training acc: 0.28125
Global Iter: 43000 training loss: 2.07467
Global Iter: 43000 training acc: 0.25
Global Iter: 43100 training loss: 1.92822
Global Iter: 43100 training acc: 0.3125
Global Iter: 43200 training loss: 1.93058
Global Iter: 43200 training acc: 0.15625
Global Iter: 43300 training loss: 1.97618
Global Iter: 43300 training acc: 0.25
Global Iter: 43400 training loss: 2.02319
Global Iter: 43400 training acc: 0.15625
Global Iter: 43500 training loss: 2.02943
Global Iter: 43500 training acc: 0.09375
Global Iter: 43600 training loss: 2.0231
Global Iter: 43600 training acc: 0.15625
Global Iter: 43700 training loss: 2.09346
Global Iter: 43700 training acc: 0.09375
Global Iter: 43800 training loss: 2.08198
Global Iter: 43800 training acc: 0.125
Global Iter: 43900 training loss: 2.11143
Global Iter: 43900 training acc: 0.15625
Global Iter: 44000 training loss: 1.9092
Global Iter: 44000 training acc: 0.28125
Global Iter: 44100 training loss: 1.94071
Global Iter: 44100 training acc: 0.25
Global Iter: 44200 training loss: 2.03865
Global Iter: 44200 training acc: 0.15625
Global Iter: 44300 training loss: 1.95517
Global Iter: 44300 training acc: 0.25
Global Iter: 44400 training loss: 1.96614
Global Iter: 44400 training acc: 0.21875
Global Iter: 44500 training loss: 1.99221
Global Iter: 44500 training acc: 0.1875
Global Iter: 44600 training loss: 1.92889
Global Iter: 44600 training acc: 0.34375
Global Iter: 44700 training loss: 2.02667
Global Iter: 44700 training acc: 0.15625
Global Iter: 44800 training loss: 2.04348
Global Iter: 44800 training acc: 0.1875
Global Iter: 44900 training loss: 1.99442
Global Iter: 44900 training acc: 0.1875
Global Iter: 45000 training loss: 1.86211
Global Iter: 45000 training acc: 0.28125
Global Iter: 45100 training loss: 2.01067
Global Iter: 45100 training acc: 0.1875
Global Iter: 45200 training loss: 2.05383
Global Iter: 45200 training acc: 0.15625
Global Iter: 45300 training loss: 1.9628
Global Iter: 45300 training acc: 0.0625
Global Iter: 45400 training loss: 1.93401
Global Iter: 45400 training acc: 0.1875
Global Iter: 45500 training loss: 2.00327
Global Iter: 45500 training acc: 0.125
Global Iter: 45600 training loss: 1.85956
Global Iter: 45600 training acc: 0.21875
Global Iter: 45700 training loss: 2.01187
Global Iter: 45700 training acc: 0.28125
Global Iter: 45800 training loss: 2.02562
Global Iter: 45800 training acc: 0.09375
Global Iter: 45900 training loss: 1.95527
Global Iter: 45900 training acc: 0.125
Global Iter: 46000 training loss: 1.93117
Global Iter: 46000 training acc: 0.1875
Global Iter: 46100 training loss: 1.95357
Global Iter: 46100 training acc: 0.21875
Global Iter: 46200 training loss: 1.95833
Global Iter: 46200 training acc: 0.1875
Global Iter: 46300 training loss: 2.00445
Global Iter: 46300 training acc: 0.21875
Global Iter: 46400 training loss: 1.95443
Global Iter: 46400 training acc: 0.1875
Global Iter: 46500 training loss: 2.00299
Global Iter: 46500 training acc: 0.21875
Global Iter: 46600 training loss: 2.07764
Global Iter: 46600 training acc: 0.125
Global Iter: 46700 training loss: 2.04821
Global Iter: 46700 training acc: 0.125
Global Iter: 46800 training loss: 1.96348
Global Iter: 46800 training acc: 0.125
Global Iter: 46900 training loss: 2.00811
Global Iter: 46900 training acc: 0.21875
Global Iter: 47000 training loss: 1.89506
Global Iter: 47000 training acc: 0.28125
Global Iter: 47100 training loss: 1.9846
Global Iter: 47100 training acc: 0.21875
Global Iter: 47200 training loss: 2.17008
Global Iter: 47200 training acc: 0.15625
Global Iter: 47300 training loss: 2.097
Global Iter: 47300 training acc: 0.15625
Global Iter: 47400 training loss: 1.97035
Global Iter: 47400 training acc: 0.1875
Global Iter: 47500 training loss: 1.95211
Global Iter: 47500 training acc: 0.34375
Global Iter: 47600 training loss: 2.01749
Global Iter: 47600 training acc: 0.09375
Global Iter: 47700 training loss: 1.8701
Global Iter: 47700 training acc: 0.3125
Global Iter: 47800 training loss: 1.85391
Global Iter: 47800 training acc: 0.5
Global Iter: 47900 training loss: 2.08067
Global Iter: 47900 training acc: 0.0625
Global Iter: 48000 training loss: 1.94402
Global Iter: 48000 training acc: 0.1875
Global Iter: 48100 training loss: 2.0123
Global Iter: 48100 training acc: 0.21875
Global Iter: 48200 training loss: 1.89771
Global Iter: 48200 training acc: 0.28125
Global Iter: 48300 training loss: 1.94115
Global Iter: 48300 training acc: 0.28125
Global Iter: 48400 training loss: 1.96977
Global Iter: 48400 training acc: 0.15625
Global Iter: 48500 training loss: 2.01497
Global Iter: 48500 training acc: 0.3125
Global Iter: 48600 training loss: 1.96524
Global Iter: 48600 training acc: 0.28125
Global Iter: 48700 training loss: 1.95649
Global Iter: 48700 training acc: 0.34375
Global Iter: 48800 training loss: 1.96912
Global Iter: 48800 training acc: 0.125
Global Iter: 48900 training loss: 1.94405
Global Iter: 48900 training acc: 0.34375
Global Iter: 49000 training loss: 1.92382
Global Iter: 49000 training acc: 0.125
Global Iter: 49100 training loss: 2.13471
Global Iter: 49100 training acc: 0.25
Global Iter: 49200 training loss: 2.02159
Global Iter: 49200 training acc: 0.125
Global Iter: 49300 training loss: 2.0069
Global Iter: 49300 training acc: 0.0625
Global Iter: 49400 training loss: 1.97756
Global Iter: 49400 training acc: 0.1875
Global Iter: 49500 training loss: 1.94747
Global Iter: 49500 training acc: 0.25
Global Iter: 49600 training loss: 2.01707
Global Iter: 49600 training acc: 0.09375
Global Iter: 49700 training loss: 2.09097
Global Iter: 49700 training acc: 0.1875
Global Iter: 49800 training loss: 2.0073
Global Iter: 49800 training acc: 0.09375
Global Iter: 49900 training loss: 2.04992
Global Iter: 49900 training acc: 0.15625
Global Iter: 50000 training loss: 1.88461
Global Iter: 50000 training acc: 0.375
Global Iter: 50100 training loss: 1.91477
Global Iter: 50100 training acc: 0.15625
Global Iter: 50200 training loss: 1.99747
Global Iter: 50200 training acc: 0.25
Global Iter: 50300 training loss: 1.98724
Global Iter: 50300 training acc: 0.25
Global Iter: 50400 training loss: 1.97639
Global Iter: 50400 training acc: 0.15625
Global Iter: 50500 training loss: 1.91968
Global Iter: 50500 training acc: 0.25
Global Iter: 50600 training loss: 1.88491
Global Iter: 50600 training acc: 0.25
Global Iter: 50700 training loss: 1.97423
Global Iter: 50700 training acc: 0.09375
Global Iter: 50800 training loss: 1.97616
Global Iter: 50800 training acc: 0.1875
Global Iter: 50900 training loss: 1.9619
Global Iter: 50900 training acc: 0.125
Global Iter: 51000 training loss: 2.12183
Global Iter: 51000 training acc: 0.0625
Global Iter: 51100 training loss: 1.89482
Global Iter: 51100 training acc: 0.3125
Global Iter: 51200 training loss: 2.04503
Global Iter: 51200 training acc: 0.15625
Global Iter: 51300 training loss: 1.95055
Global Iter: 51300 training acc: 0.1875
Global Iter: 51400 training loss: 1.95465
Global Iter: 51400 training acc: 0.15625
Global Iter: 51500 training loss: 1.98259
Global Iter: 51500 training acc: 0.1875
Global Iter: 51600 training loss: 2.12616
Global Iter: 51600 training acc: 0.125
Global Iter: 51700 training loss: 1.92151
Global Iter: 51700 training acc: 0.1875
Global Iter: 51800 training loss: 1.98968
Global Iter: 51800 training acc: 0.1875
Global Iter: 51900 training loss: 2.14409
Global Iter: 51900 training acc: 0.1875
Global Iter: 52000 training loss: 2.03219
Global Iter: 52000 training acc: 0.25
Global Iter: 52100 training loss: 2.14046
Global Iter: 52100 training acc: 0.125
Global Iter: 52200 training loss: 1.92776
Global Iter: 52200 training acc: 0.21875
Global Iter: 52300 training loss: 2.08823
Global Iter: 52300 training acc: 0.125
Global Iter: 52400 training loss: 2.02327
Global Iter: 52400 training acc: 0.28125
Global Iter: 52500 training loss: 1.98651
Global Iter: 52500 training acc: 0.25
Global Iter: 52600 training loss: 1.99466
Global Iter: 52600 training acc: 0.21875
Global Iter: 52700 training loss: 2.04639
Global Iter: 52700 training acc: 0.09375
Global Iter: 52800 training loss: 1.93235
Global Iter: 52800 training acc: 0.21875
Global Iter: 52900 training loss: 1.94475
Global Iter: 52900 training acc: 0.1875
Global Iter: 53000 training loss: 1.96467
Global Iter: 53000 training acc: 0.1875
Global Iter: 53100 training loss: 1.88693
Global Iter: 53100 training acc: 0.3125
Global Iter: 53200 training loss: 1.9896
Global Iter: 53200 training acc: 0.25
Global Iter: 53300 training loss: 1.85164
Global Iter: 53300 training acc: 0.375
Global Iter: 53400 training loss: 1.9188
Global Iter: 53400 training acc: 0.25
